"muni","total","danio","delsex","hom","les","robo","otros","year","muniYear"
"30061",1117,98,65,24,150,320,460,2009,"30061_2009"
"30062",67,9,1,3,14,21,19,2009,"30062_2009"
"30063",14,3,1,1,3,3,3,2009,"30063_2009"
"30064",0,0,0,0,0,0,0,2009,"30064_2009"
"30065",475,76,17,11,66,145,160,2009,"30065_2009"
"30066",29,1,3,0,3,3,19,2009,"30066_2009"
"30067",4,0,1,0,1,0,2,2009,"30067_2009"
"30068",781,118,21,15,118,272,237,2009,"30068_2009"
"30069",47,3,6,2,8,9,19,2009,"30069_2009"
"30070",21,1,1,0,4,4,11,2009,"30070_2009"
"30071",690,86,34,9,126,160,275,2009,"30071_2009"
"30072",200,13,7,13,37,53,77,2009,"30072_2009"
"30073",172,30,10,5,36,32,59,2009,"30073_2009"
"30074",33,6,1,3,11,8,4,2009,"30074_2009"
"30075",78,5,4,0,20,17,32,2009,"30075_2009"
"30076",5,0,0,0,3,1,1,2009,"30076_2009"
"30077",399,65,12,18,51,155,98,2009,"30077_2009"
"30078",36,5,1,2,4,5,19,2009,"30078_2009"
"30079",34,2,2,0,2,17,11,2009,"30079_2009"
"30080",76,10,3,4,15,14,30,2009,"30080_2009"
"30081",120,12,4,2,20,40,42,2009,"30081_2009"
"30082",68,7,5,0,13,12,31,2009,"30082_2009"
"30083",31,0,2,0,7,6,16,2009,"30083_2009"
"30084",20,1,2,1,3,3,10,2009,"30084_2009"
"30085",133,7,14,7,35,18,52,2009,"30085_2009"
"30086",181,10,6,6,25,45,89,2009,"30086_2009"
"30087",10415,1264,265,77,1595,3091,4123,2009,"30087_2009"
"30088",26,6,1,2,4,4,9,2009,"30088_2009"
"30089",395,42,5,10,55,100,183,2009,"30089_2009"
"30090",53,7,6,1,12,9,18,2009,"30090_2009"
"30091",189,28,11,4,30,34,82,2009,"30091_2009"
"30092",101,7,9,4,15,13,53,2009,"30092_2009"
"30093",89,11,2,3,20,14,39,2009,"30093_2009"
"30094",63,10,7,5,9,8,24,2009,"30094_2009"
"30095",20,1,1,1,3,2,12,2009,"30095_2009"
"30096",1,0,0,0,0,1,0,2009,"30096_2009"
"30097",191,25,5,4,29,41,87,2009,"30097_2009"
"30098",9,0,3,0,2,1,3,2009,"30098_2009"
"30099",97,21,3,5,15,26,27,2009,"30099_2009"
"30100",57,6,4,2,13,10,22,2009,"30100_2009"
"30101",160,16,12,3,35,31,63,2009,"30101_2009"
"30102",1854,166,49,37,360,527,715,2009,"30102_2009"
"30103",2,1,0,0,0,0,1,2009,"30103_2009"
"30104",82,12,1,2,18,13,36,2009,"30104_2009"
"30105",530,48,22,12,63,195,190,2009,"30105_2009"
"30106",10,0,0,0,2,2,6,2009,"30106_2009"
"30107",11,1,1,0,4,4,1,2009,"30107_2009"
"30108",2280,267,62,24,339,832,756,2009,"30108_2009"
"30109",756,102,34,22,111,191,296,2009,"30109_2009"
"30110",44,4,2,1,16,4,17,2009,"30110_2009"
"30111",58,8,7,2,12,12,17,2009,"30111_2009"
"30112",187,16,4,3,41,40,83,2009,"30112_2009"
"30113",17,0,2,1,4,4,6,2009,"30113_2009"
"30114",37,3,8,1,2,1,22,2009,"30114_2009"
"30115",272,27,6,8,59,70,102,2009,"30115_2009"
"30116",57,5,11,1,3,13,24,2009,"30116_2009"
"30117",44,0,6,2,4,7,25,2009,"30117_2009"
"30118",1819,241,49,30,347,529,623,2009,"30118_2009"
"30119",30,0,3,2,5,14,6,2009,"30119_2009"
"30120",25,1,5,1,2,6,10,2009,"30120_2009"
"30121",232,31,5,11,31,68,86,2009,"30121_2009"
"30122",30,1,5,0,6,2,16,2009,"30122_2009"
"30123",1082,142,19,23,204,307,387,2009,"30123_2009"
"30124",1558,198,62,46,324,285,643,2009,"30124_2009"
"30125",186,23,12,8,49,47,47,2009,"30125_2009"
"30126",57,8,7,0,10,8,24,2009,"30126_2009"
"30127",37,3,1,1,15,5,12,2009,"30127_2009"
"30128",955,103,17,17,159,364,295,2009,"30128_2009"
"30129",73,6,7,3,10,18,29,2009,"30129_2009"
"30130",309,32,16,14,34,80,133,2009,"30130_2009"
"30131",3395,534,122,82,531,1014,1112,2009,"30131_2009"
"30132",98,9,4,0,23,33,29,2009,"30132_2009"
"30133",14,0,1,1,2,2,8,2009,"30133_2009"
"30134",90,18,1,10,12,36,13,2009,"30134_2009"
"30135",74,7,6,3,17,13,28,2009,"30135_2009"
"30136",35,1,1,0,6,10,17,2009,"30136_2009"
"30137",14,1,5,0,4,2,2,2009,"30137_2009"
"30138",269,24,15,10,52,63,105,2009,"30138_2009"
"30139",15,3,3,1,3,0,5,2009,"30139_2009"
"30140",7,3,1,0,1,1,1,2009,"30140_2009"
"30141",1585,185,61,32,310,323,674,2009,"30141_2009"
"30142",61,4,6,1,4,11,35,2009,"30142_2009"
"30143",212,30,12,6,29,39,96,2009,"30143_2009"
"30144",65,8,10,4,5,9,29,2009,"30144_2009"
"30145",27,1,3,1,2,11,9,2009,"30145_2009"
"30146",55,4,3,4,6,6,32,2009,"30146_2009"
"30147",15,0,3,1,4,0,7,2009,"30147_2009"
"30148",70,7,7,4,15,7,30,2009,"30148_2009"
"30149",51,3,5,0,8,3,32,2009,"30149_2009"
"30150",18,2,0,0,2,4,10,2009,"30150_2009"
"30151",49,1,2,3,6,14,23,2009,"30151_2009"
"30152",39,8,0,1,3,13,14,2009,"30152_2009"
"30153",7,1,0,0,1,2,3,2009,"30153_2009"
"30154",9,1,0,2,2,1,3,2009,"30154_2009"
"30155",501,65,25,23,91,126,171,2009,"30155_2009"
"30156",13,0,0,0,6,0,7,2009,"30156_2009"
"30157",31,5,2,0,3,2,19,2009,"30157_2009"
"30158",23,0,4,0,1,2,16,2009,"30158_2009"
"30159",28,2,2,3,7,2,12,2009,"30159_2009"
"30160",673,99,21,26,123,159,245,2009,"30160_2009"
"30161",78,16,4,7,11,8,32,2009,"30161_2009"
"30162",15,2,2,0,4,3,4,2009,"30162_2009"
"30163",1,0,0,0,0,0,1,2009,"30163_2009"
"30164",66,7,3,1,11,23,21,2009,"30164_2009"
"30165",14,1,0,1,6,2,4,2009,"30165_2009"
"30166",19,1,0,0,5,4,9,2009,"30166_2009"
"30167",16,1,1,1,2,3,8,2009,"30167_2009"
"30168",58,10,2,1,15,9,21,2009,"30168_2009"
"30169",37,6,0,5,9,3,14,2009,"30169_2009"
"30170",6,0,1,0,3,0,2,2009,"30170_2009"
"30171",29,5,1,0,2,3,18,2009,"30171_2009"
"30172",39,1,5,1,5,5,22,2009,"30172_2009"
"30173",302,33,8,15,72,71,103,2009,"30173_2009"
"30174",1041,128,27,35,170,379,302,2009,"30174_2009"
"30175",721,124,35,26,156,147,233,2009,"30175_2009"
"30176",16,2,3,1,3,0,7,2009,"30176_2009"
"30177",39,6,0,2,3,11,17,2009,"30177_2009"
"30178",34,3,4,0,5,3,19,2009,"30178_2009"
"30179",16,2,0,1,4,3,6,2009,"30179_2009"
"30180",0,0,0,0,0,0,0,2009,"30180_2009"
"30181",218,19,10,16,22,76,75,2009,"30181_2009"
"30182",90,5,3,0,17,14,51,2009,"30182_2009"
"30183",108,11,11,18,11,19,38,2009,"30183_2009"
"30184",52,7,3,4,13,4,21,2009,"30184_2009"
"30185",25,5,2,0,5,1,12,2009,"30185_2009"
"30186",18,2,3,0,4,3,6,2009,"30186_2009"
"30187",5,0,0,0,0,1,4,2009,"30187_2009"
"30188",53,11,0,2,8,16,16,2009,"30188_2009"
"30189",2222,297,73,33,457,757,605,2009,"30189_2009"
"30190",8,1,0,0,1,2,4,2009,"30190_2009"
"30191",163,18,2,8,28,43,64,2009,"30191_2009"
"30192",55,1,4,6,9,15,20,2009,"30192_2009"
"30193",11734,1260,323,169,1966,3376,4640,2009,"30193_2009"
"30194",123,38,3,8,25,18,31,2009,"30194_2009"
"30195",10,0,1,2,6,0,1,2009,"30195_2009"
"30196",99,26,11,9,11,14,28,2009,"30196_2009"
"30197",6,0,3,0,1,0,2,2009,"30197_2009"
"30198",22,1,0,2,5,9,5,2009,"30198_2009"
"30199",10,0,3,0,1,2,4,2009,"30199_2009"
"30200",33,4,1,0,9,14,5,2009,"30200_2009"
"30201",368,28,13,15,108,51,153,2009,"30201_2009"
"30202",5,1,0,0,1,2,1,2009,"30202_2009"
"30203",4,0,2,0,2,0,0,2009,"30203_2009"
"30204",450,64,19,12,83,108,164,2009,"30204_2009"
"30205",5,0,0,0,1,1,3,2009,"30205_2009"
"30206",277,42,11,11,51,66,96,2009,"30206_2009"
"30207",647,71,17,17,112,225,205,2009,"30207_2009"
"30208",160,17,11,3,41,30,58,2009,"30208_2009"
"30209",16,1,4,0,3,0,8,2009,"30209_2009"
"30210",131,22,12,4,23,24,46,2009,"30210_2009"
"30211",0,0,0,0,0,0,0,2009,"30211_2009"
"30212",0,0,0,0,0,0,0,2009,"30212_2009"
"31001",0,0,0,0,0,0,0,2009,"31001_2009"
"31002",0,0,0,0,0,0,0,2009,"31002_2009"
"31003",0,0,0,0,0,0,0,2009,"31003_2009"
"31004",0,0,0,0,0,0,0,2009,"31004_2009"
"31005",0,0,0,0,0,0,0,2009,"31005_2009"
"31006",0,0,0,0,0,0,0,2009,"31006_2009"
"31007",0,0,0,0,0,0,0,2009,"31007_2009"
"31008",0,0,0,0,0,0,0,2009,"31008_2009"
"31009",0,0,0,0,0,0,0,2009,"31009_2009"
"31010",0,0,0,0,0,0,0,2009,"31010_2009"
"31011",0,0,0,0,0,0,0,2009,"31011_2009"
"31012",0,0,0,0,0,0,0,2009,"31012_2009"
"31013",0,0,0,0,0,0,0,2009,"31013_2009"
"31014",0,0,0,0,0,0,0,2009,"31014_2009"
"31015",0,0,0,0,0,0,0,2009,"31015_2009"
"31016",0,0,0,0,0,0,0,2009,"31016_2009"
"31017",0,0,0,0,0,0,0,2009,"31017_2009"
"31018",0,0,0,0,0,0,0,2009,"31018_2009"
"31019",0,0,0,0,0,0,0,2009,"31019_2009"
"31020",0,0,0,0,0,0,0,2009,"31020_2009"
"31021",0,0,0,0,0,0,0,2009,"31021_2009"
"31022",0,0,0,0,0,0,0,2009,"31022_2009"
"31023",0,0,0,0,0,0,0,2009,"31023_2009"
"31024",0,0,0,0,0,0,0,2009,"31024_2009"
"31025",0,0,0,0,0,0,0,2009,"31025_2009"
"31026",0,0,0,0,0,0,0,2009,"31026_2009"
"31027",726,84,2,6,98,134,402,2009,"31027_2009"
"31028",0,0,0,0,0,0,0,2009,"31028_2009"
"31029",0,0,0,0,0,0,0,2009,"31029_2009"
"31030",0,0,0,0,0,0,0,2009,"31030_2009"
"31031",0,0,0,0,0,0,0,2009,"31031_2009"
"31032",0,0,0,0,0,0,0,2009,"31032_2009"
"31033",0,0,0,0,0,0,0,2009,"31033_2009"
"31034",0,0,0,0,0,0,0,2009,"31034_2009"
"31035",0,0,0,0,0,0,0,2009,"31035_2009"
"31036",0,0,0,0,0,0,0,2009,"31036_2009"
"31037",0,0,0,0,0,0,0,2009,"31037_2009"
"31038",1107,114,1,3,176,215,598,2009,"31038_2009"
"31039",0,0,0,0,0,0,0,2009,"31039_2009"
"31040",1623,171,5,13,279,272,883,2009,"31040_2009"
"31041",0,0,0,0,0,0,0,2009,"31041_2009"
"31042",0,0,0,0,0,0,0,2009,"31042_2009"
"31043",0,0,0,0,0,0,0,2009,"31043_2009"
"31044",0,0,0,0,0,0,0,2009,"31044_2009"
"31045",0,0,0,0,0,0,0,2009,"31045_2009"
"31046",0,0,0,0,0,0,0,2009,"31046_2009"
"31047",0,0,0,0,0,0,0,2009,"31047_2009"
"31048",701,78,0,9,150,126,338,2009,"31048_2009"
"31049",0,0,0,0,0,0,0,2009,"31049_2009"
"31050",41836,4474,561,134,8140,7969,20558,2009,"31050_2009"
"31051",0,0,0,0,0,0,0,2009,"31051_2009"
"31052",0,0,0,0,0,0,0,2009,"31052_2009"
"31053",0,0,0,0,0,0,0,2009,"31053_2009"
"31054",0,0,0,0,0,0,0,2009,"31054_2009"
"31055",0,0,0,0,0,0,0,2009,"31055_2009"
"31056",0,0,0,0,0,0,0,2009,"31056_2009"
"31057",0,0,0,0,0,0,0,2009,"31057_2009"
"31058",0,0,0,0,0,0,0,2009,"31058_2009"
"31059",2387,208,7,3,225,488,1456,2009,"31059_2009"
"31060",0,0,0,0,0,0,0,2009,"31060_2009"
"31061",0,0,0,0,0,0,0,2009,"31061_2009"
"31062",0,0,0,0,0,0,0,2009,"31062_2009"
"31063",0,0,0,0,0,0,0,2009,"31063_2009"
"31064",0,0,0,0,0,0,0,2009,"31064_2009"
"31065",0,0,0,0,0,0,0,2009,"31065_2009"
"31066",0,0,0,0,0,0,0,2009,"31066_2009"
"31067",0,0,0,0,0,0,0,2009,"31067_2009"
"31068",0,0,0,0,0,0,0,2009,"31068_2009"
"31069",0,0,0,0,0,0,0,2009,"31069_2009"
"31070",0,0,0,0,0,0,0,2009,"31070_2009"
"31071",0,0,0,0,0,0,0,2009,"31071_2009"
"31072",0,0,0,0,0,0,0,2009,"31072_2009"
"31073",0,0,0,0,0,0,0,2009,"31073_2009"
"31074",0,0,0,0,0,0,0,2009,"31074_2009"
"31075",0,0,0,0,0,0,0,2009,"31075_2009"
"31076",0,0,0,0,0,0,0,2009,"31076_2009"
"31077",0,0,0,0,0,0,0,2009,"31077_2009"
"31078",0,0,0,0,0,0,0,2009,"31078_2009"
"31079",1526,168,17,9,282,336,714,2009,"31079_2009"
"31080",0,0,0,0,0,0,0,2009,"31080_2009"
"31081",0,0,0,0,0,0,0,2009,"31081_2009"
"31082",0,0,0,0,0,0,0,2009,"31082_2009"
"31083",0,0,0,0,0,0,0,2009,"31083_2009"
"31084",0,0,0,0,0,0,0,2009,"31084_2009"
"31085",0,0,0,0,0,0,0,2009,"31085_2009"
"31086",0,0,0,0,0,0,0,2009,"31086_2009"
"31087",0,0,0,0,0,0,0,2009,"31087_2009"
"31088",0,0,0,0,0,0,0,2009,"31088_2009"
"31089",1840,276,9,13,402,343,797,2009,"31089_2009"
"31090",0,0,0,0,0,0,0,2009,"31090_2009"
"31091",0,0,0,0,0,0,0,2009,"31091_2009"
"31092",0,0,0,0,0,0,0,2009,"31092_2009"
"31093",0,0,0,0,0,0,0,2009,"31093_2009"
"31094",0,0,0,0,0,0,0,2009,"31094_2009"
"31095",0,0,0,0,0,0,0,2009,"31095_2009"
"31096",1823,215,30,8,225,519,826,2009,"31096_2009"
"31097",0,0,0,0,0,0,0,2009,"31097_2009"
"31098",0,0,0,0,0,0,0,2009,"31098_2009"
"31099",0,0,0,0,0,0,0,2009,"31099_2009"
"31100",0,0,0,0,0,0,0,2009,"31100_2009"
"31101",1100,129,1,0,244,330,396,2009,"31101_2009"
"31102",2330,79,6,4,199,271,1771,2009,"31102_2009"
"31103",0,0,0,0,0,0,0,2009,"31103_2009"
"31104",0,0,0,0,0,0,0,2009,"31104_2009"
"31105",0,0,0,0,0,0,0,2009,"31105_2009"
"31106",0,0,0,0,0,0,0,2009,"31106_2009"
"32001",NA,NA,NA,NA,NA,NA,NA,2009,"32001_2009"
"32002",NA,NA,NA,NA,NA,NA,NA,2009,"32002_2009"
"32003",NA,NA,NA,NA,NA,NA,NA,2009,"32003_2009"
"32004",NA,NA,NA,NA,NA,NA,NA,2009,"32004_2009"
"32005",NA,NA,NA,NA,NA,NA,NA,2009,"32005_2009"
"32006",NA,NA,NA,NA,NA,NA,NA,2009,"32006_2009"
"32007",NA,NA,NA,NA,NA,NA,NA,2009,"32007_2009"
"32008",NA,NA,NA,NA,NA,NA,NA,2009,"32008_2009"
"32009",NA,NA,NA,NA,NA,NA,NA,2009,"32009_2009"
"32010",NA,NA,NA,NA,NA,NA,NA,2009,"32010_2009"
"32011",NA,NA,NA,NA,NA,NA,NA,2009,"32011_2009"
"32012",NA,NA,NA,NA,NA,NA,NA,2009,"32012_2009"
"32013",NA,NA,NA,NA,NA,NA,NA,2009,"32013_2009"
"32014",NA,NA,NA,NA,NA,NA,NA,2009,"32014_2009"
"32015",NA,NA,NA,NA,NA,NA,NA,2009,"32015_2009"
"32016",NA,NA,NA,NA,NA,NA,NA,2009,"32016_2009"
"32017",NA,NA,NA,NA,NA,NA,NA,2009,"32017_2009"
"32018",NA,NA,NA,NA,NA,NA,NA,2009,"32018_2009"
"32019",NA,NA,NA,NA,NA,NA,NA,2009,"32019_2009"
"32020",NA,NA,NA,NA,NA,NA,NA,2009,"32020_2009"
"32021",NA,NA,NA,NA,NA,NA,NA,2009,"32021_2009"
"32022",NA,NA,NA,NA,NA,NA,NA,2009,"32022_2009"
"32023",NA,NA,NA,NA,NA,NA,NA,2009,"32023_2009"
"32024",NA,NA,NA,NA,NA,NA,NA,2009,"32024_2009"
"32025",NA,NA,NA,NA,NA,NA,NA,2009,"32025_2009"
"32026",NA,NA,NA,NA,NA,NA,NA,2009,"32026_2009"
"32027",NA,NA,NA,NA,NA,NA,NA,2009,"32027_2009"
"32028",NA,NA,NA,NA,NA,NA,NA,2009,"32028_2009"
"32029",NA,NA,NA,NA,NA,NA,NA,2009,"32029_2009"
"32030",NA,NA,NA,NA,NA,NA,NA,2009,"32030_2009"
"32031",NA,NA,NA,NA,NA,NA,NA,2009,"32031_2009"
"32032",NA,NA,NA,NA,NA,NA,NA,2009,"32032_2009"
"32033",NA,NA,NA,NA,NA,NA,NA,2009,"32033_2009"
"32034",NA,NA,NA,NA,NA,NA,NA,2009,"32034_2009"
"32035",NA,NA,NA,NA,NA,NA,NA,2009,"32035_2009"
"32036",NA,NA,NA,NA,NA,NA,NA,2009,"32036_2009"
"32037",NA,NA,NA,NA,NA,NA,NA,2009,"32037_2009"
"32038",NA,NA,NA,NA,NA,NA,NA,2009,"32038_2009"
"32039",NA,NA,NA,NA,NA,NA,NA,2009,"32039_2009"
"32040",NA,NA,NA,NA,NA,NA,NA,2009,"32040_2009"
"32041",NA,NA,NA,NA,NA,NA,NA,2009,"32041_2009"
"32042",NA,NA,NA,NA,NA,NA,NA,2009,"32042_2009"
"32043",NA,NA,NA,NA,NA,NA,NA,2009,"32043_2009"
"32044",NA,NA,NA,NA,NA,NA,NA,2009,"32044_2009"
"32045",NA,NA,NA,NA,NA,NA,NA,2009,"32045_2009"
"32046",NA,NA,NA,NA,NA,NA,NA,2009,"32046_2009"
"32047",NA,NA,NA,NA,NA,NA,NA,2009,"32047_2009"
"32048",NA,NA,NA,NA,NA,NA,NA,2009,"32048_2009"
"32049",NA,NA,NA,NA,NA,NA,NA,2009,"32049_2009"
"32050",NA,NA,NA,NA,NA,NA,NA,2009,"32050_2009"
"32051",NA,NA,NA,NA,NA,NA,NA,2009,"32051_2009"
"32052",NA,NA,NA,NA,NA,NA,NA,2009,"32052_2009"
"32053",NA,NA,NA,NA,NA,NA,NA,2009,"32053_2009"
"32054",NA,NA,NA,NA,NA,NA,NA,2009,"32054_2009"
"32055",NA,NA,NA,NA,NA,NA,NA,2009,"32055_2009"
"32056",NA,NA,NA,NA,NA,NA,NA,2009,"32056_2009"
"32057",NA,NA,NA,NA,NA,NA,NA,2009,"32057_2009"
"32058",NA,NA,NA,NA,NA,NA,NA,2009,"32058_2009"
"01001",15825,1900,285,169,2345,7162,3964,2010,"01001_2010"
"01002",261,28,9,10,68,79,67,2010,"01002_2010"
"01003",349,36,9,13,57,114,120,2010,"01003_2010"
"01004",132,12,4,4,11,39,62,2010,"01004_2010"
"01005",1118,131,24,21,210,459,273,2010,"01005_2010"
"01006",461,55,6,13,99,206,82,2010,"01006_2010"
"01007",462,62,12,15,86,228,59,2010,"01007_2010"
"01008",87,16,0,1,35,15,20,2010,"01008_2010"
"01009",103,10,3,7,25,38,20,2010,"01009_2010"
"01010",168,24,6,7,44,48,39,2010,"01010_2010"
"01011",398,45,15,16,67,171,84,2010,"01011_2010"
"02001",14698,2520,655,40,1970,6628,2885,2010,"02001_2010"
"02002",34348,3651,738,103,3095,21402,5359,2010,"02002_2010"
"02003",4152,603,144,20,530,2084,771,2010,"02003_2010"
"02004",55281,6153,1532,688,6144,31495,9269,2010,"02004_2010"
"02005",2916,377,121,33,330,1553,502,2010,"02005_2010"
"03001",1130,141,28,14,81,498,368,2010,"03001_2010"
"03002",1063,92,22,11,113,382,443,2010,"03002_2010"
"03003",7750,1354,143,33,449,3000,2771,2010,"03003_2010"
"03008",5523,640,118,34,388,2417,1926,2010,"03008_2010"
"03009",316,40,6,0,24,109,137,2010,"03009_2010"
"04001",43,3,4,7,2,6,21,2010,"04001_2010"
"04002",926,73,59,23,50,382,339,2010,"04002_2010"
"04003",655,24,57,34,19,224,297,2010,"04003_2010"
"04004",159,9,13,24,2,46,65,2010,"04004_2010"
"04005",27,3,0,1,2,7,14,2010,"04005_2010"
"04006",42,7,5,4,5,5,16,2010,"04006_2010"
"04007",10,3,1,1,1,2,2,2010,"04007_2010"
"04008",12,2,1,0,0,8,1,2010,"04008_2010"
"04009",56,1,2,6,2,23,22,2010,"04009_2010"
"04010",58,3,10,6,2,9,28,2010,"04010_2010"
"04011",66,0,11,14,6,12,23,2010,"04011_2010"
"05001",NA,NA,NA,NA,NA,NA,NA,2010,"05001_2010"
"05002",NA,NA,NA,NA,NA,NA,NA,2010,"05002_2010"
"05003",NA,NA,NA,NA,NA,NA,NA,2010,"05003_2010"
"05004",NA,NA,NA,NA,NA,NA,NA,2010,"05004_2010"
"05005",NA,NA,NA,NA,NA,NA,NA,2010,"05005_2010"
"05006",NA,NA,NA,NA,NA,NA,NA,2010,"05006_2010"
"05007",NA,NA,NA,NA,NA,NA,NA,2010,"05007_2010"
"05008",NA,NA,NA,NA,NA,NA,NA,2010,"05008_2010"
"05009",NA,NA,NA,NA,NA,NA,NA,2010,"05009_2010"
"05010",NA,NA,NA,NA,NA,NA,NA,2010,"05010_2010"
"05011",NA,NA,NA,NA,NA,NA,NA,2010,"05011_2010"
"05012",NA,NA,NA,NA,NA,NA,NA,2010,"05012_2010"
"05013",NA,NA,NA,NA,NA,NA,NA,2010,"05013_2010"
"05014",NA,NA,NA,NA,NA,NA,NA,2010,"05014_2010"
"05015",NA,NA,NA,NA,NA,NA,NA,2010,"05015_2010"
"05016",NA,NA,NA,NA,NA,NA,NA,2010,"05016_2010"
"05017",NA,NA,NA,NA,NA,NA,NA,2010,"05017_2010"
"05018",NA,NA,NA,NA,NA,NA,NA,2010,"05018_2010"
"05019",NA,NA,NA,NA,NA,NA,NA,2010,"05019_2010"
"05020",NA,NA,NA,NA,NA,NA,NA,2010,"05020_2010"
"05021",NA,NA,NA,NA,NA,NA,NA,2010,"05021_2010"
"05022",NA,NA,NA,NA,NA,NA,NA,2010,"05022_2010"
"05023",NA,NA,NA,NA,NA,NA,NA,2010,"05023_2010"
"05024",NA,NA,NA,NA,NA,NA,NA,2010,"05024_2010"
"05025",NA,NA,NA,NA,NA,NA,NA,2010,"05025_2010"
"05026",NA,NA,NA,NA,NA,NA,NA,2010,"05026_2010"
"05027",NA,NA,NA,NA,NA,NA,NA,2010,"05027_2010"
"05028",NA,NA,NA,NA,NA,NA,NA,2010,"05028_2010"
"05029",NA,NA,NA,NA,NA,NA,NA,2010,"05029_2010"
"05030",NA,NA,NA,NA,NA,NA,NA,2010,"05030_2010"
"05031",NA,NA,NA,NA,NA,NA,NA,2010,"05031_2010"
"05032",NA,NA,NA,NA,NA,NA,NA,2010,"05032_2010"
"05033",NA,NA,NA,NA,NA,NA,NA,2010,"05033_2010"
"05034",NA,NA,NA,NA,NA,NA,NA,2010,"05034_2010"
"05035",NA,NA,NA,NA,NA,NA,NA,2010,"05035_2010"
"05036",NA,NA,NA,NA,NA,NA,NA,2010,"05036_2010"
"05037",NA,NA,NA,NA,NA,NA,NA,2010,"05037_2010"
"05038",NA,NA,NA,NA,NA,NA,NA,2010,"05038_2010"
"06001",241,6,14,15,15,95,96,2010,"06001_2010"
"06002",3064,155,29,37,285,1504,1054,2010,"06002_2010"
"06003",187,13,9,6,12,52,95,2010,"06003_2010"
"06004",116,7,6,3,10,34,56,2010,"06004_2010"
"06005",247,8,4,15,26,83,111,2010,"06005_2010"
"06006",45,3,2,1,8,14,17,2010,"06006_2010"
"06007",1731,112,52,31,129,833,574,2010,"06007_2010"
"06008",58,7,0,1,11,8,31,2010,"06008_2010"
"06009",1566,78,57,39,136,730,526,2010,"06009_2010"
"06010",1153,102,36,17,82,588,328,2010,"06010_2010"
"07001",76,3,1,9,12,18,33,2010,"07001_2010"
"07002",83,6,4,10,4,7,52,2010,"07002_2010"
"07003",144,10,6,12,28,12,76,2010,"07003_2010"
"07004",38,2,5,0,7,4,20,2010,"07004_2010"
"07005",41,1,2,3,7,5,23,2010,"07005_2010"
"07006",27,0,5,4,2,5,11,2010,"07006_2010"
"07007",4,0,2,0,1,0,1,2010,"07007_2010"
"07008",145,4,11,20,10,24,76,2010,"07008_2010"
"07009",224,11,11,18,23,65,96,2010,"07009_2010"
"07010",8,0,0,0,2,2,4,2010,"07010_2010"
"07011",3,0,0,0,1,1,1,2010,"07011_2010"
"07012",130,7,6,10,17,38,52,2010,"07012_2010"
"07013",96,0,6,6,7,29,48,2010,"07013_2010"
"07014",23,0,4,3,2,0,14,2010,"07014_2010"
"07015",109,6,4,10,27,25,37,2010,"07015_2010"
"07016",94,9,4,7,9,28,37,2010,"07016_2010"
"07017",371,30,23,20,47,45,206,2010,"07017_2010"
"07018",14,0,0,0,2,2,10,2010,"07018_2010"
"07019",498,35,17,26,44,151,225,2010,"07019_2010"
"07020",92,4,7,11,9,18,43,2010,"07020_2010"
"07021",69,9,5,5,11,3,36,2010,"07021_2010"
"07022",19,3,1,6,4,0,5,2010,"07022_2010"
"07023",52,6,2,6,11,8,19,2010,"07023_2010"
"07024",19,3,0,1,4,3,8,2010,"07024_2010"
"07025",11,2,4,0,0,1,4,2010,"07025_2010"
"07026",30,0,2,7,6,3,12,2010,"07026_2010"
"07027",609,56,29,41,70,133,280,2010,"07027_2010"
"07028",11,0,2,0,0,1,8,2010,"07028_2010"
"07029",10,2,0,0,2,0,6,2010,"07029_2010"
"07030",42,2,2,0,7,7,24,2010,"07030_2010"
"07031",159,14,13,13,36,33,50,2010,"07031_2010"
"07032",233,15,12,13,34,69,90,2010,"07032_2010"
"07033",3,0,1,0,1,0,1,2010,"07033_2010"
"07034",210,13,5,7,21,71,93,2010,"07034_2010"
"07035",49,3,3,6,6,16,15,2010,"07035_2010"
"07036",7,0,0,0,1,1,5,2010,"07036_2010"
"07037",183,29,15,17,36,27,59,2010,"07037_2010"
"07038",29,2,1,2,4,6,14,2010,"07038_2010"
"07039",23,1,0,7,2,7,6,2010,"07039_2010"
"07040",535,44,17,35,89,151,199,2010,"07040_2010"
"07041",15,0,0,2,0,4,9,2010,"07041_2010"
"07042",10,0,0,2,2,0,6,2010,"07042_2010"
"07043",34,2,3,5,2,6,16,2010,"07043_2010"
"07044",33,0,1,3,7,7,15,2010,"07044_2010"
"07045",11,0,3,0,0,5,3,2010,"07045_2010"
"07046",103,12,8,16,12,12,43,2010,"07046_2010"
"07047",20,0,0,2,2,2,14,2010,"07047_2010"
"07048",116,8,4,13,8,39,44,2010,"07048_2010"
"07049",14,0,0,2,4,4,4,2010,"07049_2010"
"07050",28,1,2,4,2,0,19,2010,"07050_2010"
"07051",180,14,13,8,21,32,92,2010,"07051_2010"
"07052",134,8,12,11,15,15,73,2010,"07052_2010"
"07053",9,0,0,1,0,2,6,2010,"07053_2010"
"07054",134,15,14,11,24,16,54,2010,"07054_2010"
"07055",16,0,0,2,4,2,8,2010,"07055_2010"
"07056",5,0,0,0,2,0,3,2010,"07056_2010"
"07057",134,1,7,14,19,27,66,2010,"07057_2010"
"07058",0,0,0,0,0,0,0,2010,"07058_2010"
"07059",523,23,42,28,70,121,239,2010,"07059_2010"
