"muniYear","IM"
"020220_1999",0.698293501019592
"020555_1999",0.665988059541703
"020123_1999",0.69429521890479
"020351_1999",0.840523862958348
"020113_1999",0.893239527843373
"020519_1999",0.246557331451092
"020403_1999",-0.44872042997938
"020219_1999",1.11452378841138
"020379_1999",1.12569276645815
"020212_1999",2.14039366802639
"020279_1999",1.14318621647121
"020336_1999",0.972849529269084
"020478_1999",0.315382111149533
"020189_1999",1.66802411481222
"020280_1999",-0.190992927199908
"020340_1999",0.0507984126609774
"020027_1999",1.31819025896329
"020527_1999",1.25437050259963
"020075_1999",-0.334935360395978
"020381_1999",-0.285732630568975
"020561_1999",0.878086391523496
"020146_1999",1.47309486044684
"020394_1999",0.378900193323885
"020060_1999",1.17331678225335
"020455_1999",0.646451057184398
"020180_1999",0.395599400139574
"020118_1999",0.999338575625487
"020226_1999",0.478603310857687
"020061_1999",1.38176643049064
"020344_1999",1.14659018341759
"020260_1999",0.580732842135473
"020033_1999",-0.832710830682216
"020363_1999",NA
"020069_1999",1.06018372311458
"020531_1999",NA
"020003_1999",1.24075061745195
"020433_1999",2.11700248088573
"020214_1999",0.902249565292315
"020117_1999",1.34104831505512
"020240_1999",2.11478591221694
"020104_1999",0.808735719586638
"020193_1999",-0.0385859686055812
"020206_1999",0.186318199539476
"020264_1999",1.82910124708605
"020187_1999",1.57519748567266
"020388_1999",1.70512261497129
"020297_1999",1.39496441213436
"020486_1999",NA
"020259_1999",1.21573490374199
"020081_1999",0.555871556855409
"020154_1999",0.829326263525261
"020158_1999",1.59627552991696
"020496_1999",-0.596415275972283
"020237_1999",-0.173502094084029
"020182_1999",0.985108660726811
"020038_1999",0.492606729216547
"020080_1999",0.537115531923637
"020372_1999",1.27206882617243
"020448_1999",1.48600291988288
"020356_1999",0.64057422893197
"020425_1999",1.06890418231437
"020569_1999",0.676412632524141
"020349_1999",0.723079846897653
"020533_1999",0.466742140794633
"020065_1999",0.732589838684905
"020323_1999",0.94569145581161
"020094_1999",1.17167803988077
"020233_1999",1.02343668640337
"020089_1999",0.12608311646292
"020353_1999",0.851641375487493
"020152_1999",1.28853307469191
"020139_1999",2.06611829490704
"020380_1999",0.223015723535818
"020252_1999",1.34706697081007
"020405_1999",-0.0507798199888818
"020167_1999",0.868758505143323
"020499_1999",-0.674565377512412
"020255_1999",1.18258082080756
"020160_1999",NA
"020343_1999",NA
"020487_1999",0.308150124303039
"020148_1999",1.26618414731891
"020097_1999",0.217308881704172
"020458_1999",0.234382900132673
"020201_1999",0.761959860934354
"020362_1999",0.0870776742118465
"020315_1999",1.41658667878559
"020162_1999",1.05392099682596
"020369_1999",-0.110376909006454
"020368_1999",0.505378116087648
"020428_1999",1.3632124755005
"020270_1999",1.80551572061887
"020431_1999",-0.282464401784375
"020429_1999",1.06704405093756
"020541_1999",NA
"020173_1999",0.389684163769037
"020420_1999",1.09300438298892
"020243_1999",NA
"020563_1999",1.4941598687145
"020195_1999",1.37996350292148
"020175_1999",0.644548756952824
"020523_1999",-0.421454447154855
"020163_1999",1.02623455800899
"020504_1999",NA
"020438_1999",2.03632674127462
"020346_1999",0.377596649151525
"020236_1999",2.01339745298733
"020544_1999",-0.0670958026111829
"020548_1999",0.769824492083663
"020149_1999",1.02545747330031
"020477_1999",1.66615419898986
"020400_1999",-0.0892131560324568
"020558_1999",NA
"020301_1999",0.579682201575693
"020365_1999",NA
"020314_1999",0.415772001759363
"020456_1999",NA
"020222_1999",0.365831942861283
"020473_1999",0.381369903479784
"020445_1999",0.871336331893011
"020142_1999",1.11287087126841
"020245_1999",0.313407109470237
"020317_1999",0.710435082804196
"020034_1999",-0.133149985603969
"020451_1999",1.62581953236296
"020092_1999",0.244113427420357
"020110_1999",1.71156454861885
"020465_1999",0.843379108437032
"020528_1999",0.222420766347514
"020510_1999",0.304685222934589
"020568_1999",0.173921278121835
"020562_1999",0.00253166750831597
"020179_1999",0.353057657214364
"020247_1999",-0.963272347577389
"020374_1999",1.4307932136606
"020001_1999",0.685886206701337
"020230_1999",NA
"020508_1999",-0.43729977084121
"020165_1999",0.48438409434823
"020183_1999",0.495896665439688
"020194_1999",-0.0342403747292855
"020192_1999",-0.741659007914252
"020296_1999",NA
"020128_1999",NA
"020221_1999",0.294527566639457
"020529_1999",1.85619775279519
"020056_1999",0.459301837808063
"020329_1999",0.784533735930259
"020292_1999",1.34019479660787
"020501_1999",0.230578099398138
"020144_1999",0.308134891314813
"020319_1999",0.902804811248877
"020274_1999",0.6857508346218
"020048_1999",1.19501545162493
"020062_1999",-0.670785473952512
"020241_1999",0.14184090533082
"020109_1999",-0.441718520648791
"020357_1999",0.287748881921001
"020289_1999",0.759779702308049
"020382_1999",1.02988201733785
"020389_1999",1.20151803517567
"020216_1999",0.517438852348205
"020032_1999",0.767829758451312
"020011_1999",0.822135806652685
"020564_1999",0.933705215757417
"020303_1999",NA
"020547_1999",NA
"020127_1999",1.69328863314734
"020304_1999",1.06939226896203
"020132_1999",-0.343065569190166
"020262_1999",NA
"020480_1999",0.83540671815565
"020361_1999",0.730725168773639
"020359_1999",-0.144124408691203
"020053_1999",-0.297895205257839
"020239_1999",NA
"020522_1999",0.628033394852683
"020328_1999",1.65997371598736
"020436_1999",1.08939970647582
"020257_1999",1.06601415726773
"020258_1999",0.393316132421961
"020250_1999",0.196013993419792
"020251_1999",1.37430866996004
"020276_1999",2.07827138156459
"020313_1999",0.750371017474069
"020461_1999",0.413548334303173
"020049_1999",0.568252676033984
"020283_1999",0.268519910852551
"020512_1999",1.33755604352821
"020402_1999",0.680244571884671
"020022_1999",-0.1553280655158
"020321_1999",0.997345115756024
"020440_1999",0.383603905598798
"020299_1999",0.289138462413697
"020199_1999",0.697376750851516
"020078_1999",-0.697386405177235
"020290_1999",0.205660615916369
"020101_1999",0.680890674047575
"020463_1999",0.102909448800082
"020542_1999",0.57261889883445
"020168_1999",0.662644911050174
"020018_1999",0.668775566380344
"020371_1999",0.910161592522993
"020514_1999",1.61532589883696
"020121_1999",0.259151219169331
"020268_1999",0.55488308700108
"020008_1999",NA
"020004_1999",NA
"020331_1999",0.418971896539088
"020335_1999",1.1308234784108
"020282_1999",0.502073671196071
"020155_1999",1.61214214781315
"020432_1999",0.270441869860954
"020355_1999",1.25758227553723
"020209_1999",0.944007216460348
"020086_1999",0.214755318393136
"020322_1999",1.48523910993721
"020122_1999",-0.332271330870759
"020186_1999",-0.0815763730405244
"020204_1999",NA
"020114_1999",0.200059120449266
"020422_1999",0.273443903107823
"020404_1999",-0.220941908072416
"020238_1999",0.427775679418796
"020316_1999",0.417703359077825
"020506_1999",0.404673072615943
"020140_1999",NA
"020411_1999",NA
"020228_1999",1.35155828661988
"020373_1999",0.537264166855291
"020215_1999",-0.584154632983931
"020370_1999",0.147374882321427
"020096_1999",-0.726161608535241
"020320_1999",0.25678867886814
"020224_1999",-0.372074787341384
"020423_1999",0.545643344822639
"020035_1999",-1.34203031503443
"020419_1999",-0.292649893023915
"020138_1999",NA
"020120_1999",-0.203597389537185
"020311_1999",0.737124530558153
"020218_1999",0.647878753599563
"020416_1999",0.679399529549888
"020538_1999",0.914589132703941
"020443_1999",-0.441510669781007
"020246_1999",0.43311921698246
"020100_1999",1.09377717157503
"020093_1999",-0.39276146800009
"020172_1999",-0.337473051823303
"020464_1999",0.28450387680734
"020288_1999",0.780070833553476
"020074_1999",0.66447429916508
"020196_1999",-0.275322230696538
"020287_1999",NA
"020383_1999",0.672623208093541
"020536_1999",NA
"020552_1999",NA
"020099_1999",1.397
"020119_1999",0.403930578073674
"020444_1999",0.846414545740768
"020524_1999",-0.0561708778116695
"020354_1999",1.78170739201099
"020376_1999",NA
"020223_1999",0.388794061851555
"020493_1999",-0.47303461929028
"020181_1999",NA
"020471_1999",0.60206546576745
"020332_1999",-0.0824344638630585
"020430_1999",0.480441423481525
"020408_1999",0.556517411615668
"020147_1999",0.27830439963715
"020151_1999",0.69342606209747
"020503_1999",NA
"020054_1999",0.215811873794381
"020476_1999",NA
"020556_1999",0.222773298069316
"020191_1999",-0.11498006739024
"020442_1999",-0.169485291182766
"020267_1999",-0.719487884815348
"020521_1999",1.20374033282538
"020129_1999",-0.636042665390573
"020106_1999",0.17951414635365
"020479_1999",0.10503167125258
"020281_1999",NA
"020256_1999",0.0951278479996513
"020341_1999",-0.198910658752251
"020518_1999",0.093009137742466
"020047_1999",-0.249429809722195
"020488_1999",0.229882785444371
"021114_1999",-1.77821687480398
"021156_1999",-1.0291586545258
"021132_1999",-1.28459750283072
"021119_1999",-0.746559488560649
"021019_1999",-0.83797836496328
"021140_1999",-1.17874855469531
"021015_1999",-0.798425026287984
"021041_1999",-1.35310548791811
"021071_1999",-0.397491525237704
"021174_1999",-0.997237161591655
"021208_1999",NA
"021197_1999",NA
"021164_1999",-0.518373654482634
"021085_1999",-0.693786443729351
"021154_1999",-0.348866412579548
"021074_1999",-0.80157396800298
"021010_1999",0.977798429828381
"021001_1999",-0.282305254412366
"021053_1999",0.0630382749079853
"021004_1999",-0.230223392373989
"021207_1999",0.364119637108974
"021186_1999",0.169167114552799
"021177_1999",0.436828216607393
"021115_1999",0.357385544448222
"021043_1999",1.06097002212618
"021045_1999",-0.292419630118009
"021110_1999",0.397149251888804
"021034_1999",NA
"021180_1999",-0.192768270099486
"021199_1999",0.465014170640218
"021051_1999",-0.463899946651092
"021003_1999",-0.406237717813851
"021054_1999",0.341820516929334
"021094_1999",-0.225276710685848
"021143_1999",-0.549073030867348
"021104_1999",-0.215061238890777
"021142_1999",-0.114380400275898
"021194_1999",0.0451065056079194
"021179_1999",0.145951318799703
"021069_1999",0.384795234286038
"021083_1999",0.74828168406773
"021076_1999",0.889917989714667
"021017_1999",0.606804874247799
"021106_1999",0.711110652342247
"021172_1999",0.843064265596368
"021118_1999",-0.353564129342247
"021050_1999",1.43363735067895
"021149_1999",NA
"021205_1999",NA
"021195_1999",1.95551632360764
"021116_1999",1.11264530529264
"021109_1999",0.937865813888964
"021153_1999",-0.255631222275189
"021090_1999",NA
"021189_1999",-0.0966279809830763
"021047_1999",-0.270089988481647
"021013_1999",NA
"021169_1999",0.487015901838917
"021161_1999",NA
"021217_1999",1.83171666793375
"021065_1999",NA
"021035_1999",-0.177795991398271
"021048_1999",-0.396035580065408
"021134_1999",-0.52693716604718
"021058_1999",1.04886552977594
"021183_1999",1.38604134683818
"021212_1999",0.945143007051858
"021111_1999",1.39432690566433
"021099_1999",0.729300602541787
"021072_1999",1.93839407162085
"021108_1999",-0.470461135167439
"021188_1999",0.342097090828011
"021178_1999",1.27329154972879
"021163_1999",-0.803594471033734
"021067_1999",NA
"021170_1999",0.135285752677342
"021214_1999",-0.0346632377266768
"021064_1999",0.801869695115542
"021049_1999",1.6463789719443
"021211_1999",-0.856786744991234
"021124_1999",0.224503221923455
"021044_1999",NA
"021006_1999",1.70657533485443
"021078_1999",1.48203652016854
"021063_1999",-0.254584431368612
"021144_1999",-0.437268983567441
"021117_1999",-0.944688048445281
"021026_1999",0.161902051648448
"021036_1999",1.81377588071981
"021145_1999",1.82329090966427
"021213_1999",1.02305686334826
"021089_1999",1.31981353930072
"021086_1999",1.24472869032295
"021129_1999",0.346507751302049
"021087_1999",0.572977159919723
"021075_1999",0.895900444022074
"021175_1999",0.189884024191163
"021202_1999",1.1650244743701
"021157_1999",0.00902880451447434
"021107_1999",1.89348263507738
"021061_1999",2.44908465427359
"021102_1999",-0.328468089277728
"021093_1999",0.403494029945757
"021136_1999",-1.38142180823549
"021022_1999",0.646471011170294
"021152_1999",NA
"021138_1999",NA
"021167_1999",1.72139684580373
"021008_1999",-0.191679837750071
"021191_1999",0.133019669088545
"021091_1999",-1.10745141933695
"021122_1999",-0.389739155625579
"021040_1999",0.484487571346011
"021038_1999",NA
"021100_1999",0.931340579221602
"021137_1999",0.2663153535846
"021112_1999",0.375942987799091
"021073_1999",0.141206648723598
"021023_1999",0.663129492476179
"021039_1999",1.05419992414185
"021070_1999",0.775438572840689
"021148_1999",0.540040646648769
"021002_1999",0.861056083873193
"021125_1999",-0.668000672559473
"021209_1999",0.395181597270642
"021166_1999",0.186081010257261
"021016_1999",0.735608681894984
"021082_1999",-0.346925140930237
"021128_1999",0.0217647610709201
"021185_1999",0.295672377425967
"021025_1999",0.906580606722551
"021176_1999",-0.17271459377561
"021151_1999",-0.347594660961106
"021068_1999",1.69380855104939
"021204_1999",0.125977373371765
"021057_1999",0.750407648374225
"021066_1999",0.44972006168001
"021046_1999",NA
"021158_1999",1.04105659757611
"021060_1999",-0.324987232453458
"021150_1999",0.856665256428349
"021193_1999",0.758611726993409
"021181_1999",-0.608328741501888
"021020_1999",NA
"021084_1999",1.9767721833226
"021155_1999",0.118073811051387
"021168_1999",0.89446638004089
"021012_1999",-0.0553023002364363
"021184_1999",1.64730295909412
"021098_1999",0.426740485412376
"021203_1999",0.632193191125574
"021192_1999",0.525483140303441
"021147_1999",0.801780579287508
"021187_1999",1.15248702710695
"021126_1999",NA
"021103_1999",0.487757454603272
"021113_1999",NA
"021173_1999",-0.805419780210766
"021077_1999",2.46040635130754
"021210_1999",0.649950015993204
"021120_1999",1.22419479837919
"021079_1999",-0.3259860327863
"021092_1999",0.882041955904929
"021159_1999",1.01234407301038
"021027_1999",0.807525444657187
"021055_1999",0.553269406511854
"021014_1999",1.231
"021182_1999",-0.203969110381773
"021105_1999",0.174559013217371
"021088_1999",1.01023811162503
"021215_1999",0.346090972668008
"021033_1999",0.556546856264709
"021062_1999",0.257293353385405
"021123_1999",1.67508359946205
"021081_1999",0.785327347990732
"021206_1999",0.646951483106748
"021127_1999",0.505187081090522
"021200_1999",0.576411407011404
"021162_1999",1.46115036958699
"021042_1999",0.542621653166377
"021029_1999",1.04259510420923
"021007_1999",0.988310658356958
"021101_1999",0.486071692309276
"021018_1999",0.251760868454362
"021130_1999",-0.16057021150339
"021141_1999",NA
"021031_1999",0.487931537822865
"021139_1999",0.245545745774297
"021160_1999",NA
"021171_1999",-0.325154470591649
"021201_1999",0.416415692037559
"021005_1999",1.49885702326477
"021080_1999",1.20111993521123
"021216_1999",1.29655401535775
"021096_1999",-0.20543033573618
"021059_1999",NA
"021028_1999",1.78442235051603
"021009_1999",-0.0787322279199466
"021037_1999",-0.122192584977902
"021097_1999",-0.56855647317754
"021056_1999",NA
"021032_1999",0.79226430393837
"021011_1999",NA
"021196_1999",-0.118211914550305
"021024_1999",-0.127806120557835
"021198_1999",0.680447522099139
"021021_1999",-0.0197435048583482
"021052_1999",0.352441204014095
"021121_1999",1.02334286414767
"021165_1999",1.53897739059012
"021190_1999",NA
"021133_1999",-0.229841719943395
"021030_1999",0.797085747858971
"021146_1999",NA
"021131_1999",NA
"021095_1999",-0.278573049738986
"021135_1999",0.312093363183332
"022014_1999",-1.86251320942462
"022016_1999",-1.26039982940111
"022006_1999",-1.43543677918838
"022011_1999",-0.506794290197407
"022017_1999",-0.88253310008212
"022004_1999",0.160260076273231
"022012_1999",-0.669785452121249
"022005_1999",-0.0804947730725799
"022001_1999",0.576890067870026
"022007_1999",-0.552171312447914
"022008_1999",0.182197326911922
"022018_1999",0.0946923330345579
"022002_1999",1.19223811530627
"022009_1999",0.082647764684787
"022013_1999",0.317797487528474
"022010_1999",0.680971224195039
"022003_1999",0.328118198813777
"022015_1999",0.534583142100247
"023005_1999",-1.74257646103083
"023004_1999",-0.964323957449028
"023008_1999",-0.797868894129526
"023001_1999",-1.55004857144628
"023002_1999",0.308901722261581
"023010_1999",NA
"023006_1999",0.375651953077523
"023009_1999",NA
"023007_1999",0.112301644065638
"023003_1999",-1.37671260719549
"024028_1999",-1.87615922865847
"024035_1999",-1.66398977370136
"024013_1999",-0.829248189052686
"024037_1999",0.556739094483736
"024020_1999",-1.1859554597622
"024024_1999",-0.374021474637334
"024021_1999",0.207352955558843
"024054_1999",0.9066954671444
"024050_1999",NA
"024003_1999",1.57715975679314
"024010_1999",0.152335971589564
"024011_1999",-0.527804829625768
