"muniYear","muni","year","tomas_dom_agua","tomas_elec","sist_dren"
"30086_2011","30086",2011,7965,8248,11
"30087_2011","30087",2011,133302,174947,9
"30088_2011","30088",2011,1289,1662,2
"30089_2011","30089",2011,5660,12408,2
"30090_2011","30090",2011,1721,3055,1
"30091_2011","30091",2011,3284,7634,2
"30092_2011","30092",2011,8117,9822,10
"30093_2011","30093",2011,3256,5899,7
"30094_2011","30094",2011,8776,11832,1
"30095_2011","30095",2011,4031,5343,20
"30096_2011","30096",2011,382,575,1
"30097_2011","30097",2011,5763,7739,3
"30098_2011","30098",2011,626,266,4
"30099_2011","30099",2011,2850,3086,2
"30100_2011","30100",2011,5743,7051,1
"30101_2011","30101",2011,7315,2180,6
"30102_2011","30102",2011,22741,37806,19
"30103_2011","30103",2011,1351,1612,6
"30104_2011","30104",2011,3118,2152,2
"30105_2011","30105",2011,12871,23580,5
"30106_2011","30106",2011,986,1135,2
"30107_2011","30107",2011,444,349,1
"30108_2011","30108",2011,31127,68375,3
"30109_2011","30109",2011,12984,21332,43
"30110_2011","30110",2011,767,901,2
"30111_2011","30111",2011,2567,4910,1
"30112_2011","30112",2011,4967,6091,14
"30113_2011","30113",2011,828,788,3
"30114_2011","30114",2011,1511,3418,9
"30115_2011","30115",2011,8658,9480,9
"30116_2011","30116",2011,1707,4769,4
"30117_2011","30117",2011,5315,6098,6
"30118_2011","30118",2011,34133,53249,1
"30119_2011","30119",2011,1321,1883,1
"30120_2011","30120",2011,627,3013,1
"30121_2011","30121",2011,3582,6765,4
"30122_2011","30122",2011,3430,3285,1
"30123_2011","30123",2011,20507,31871,4
"30124_2011","30124",2011,17582,43297,18
"30125_2011","30125",2011,5879,8550,5
"30126_2011","30126",2011,8592,11054,6
"30127_2011","30127",2011,3828,1298,4
"30128_2011","30128",2011,15283,17587,18
"30129_2011","30129",2011,3675,4965,1
"30130_2011","30130",2011,5894,12869,6
"30131_2011","30131",2011,44668,82990,6
"30132_2011","30132",2011,3558,5082,1
"30133_2011","30133",2011,11019,16441,6
"30134_2011","30134",2011,5862,5125,4
"30135_2011","30135",2011,2866,3707,2
"30136_2011","30136",2011,1524,2016,5
"30137_2011","30137",2011,654,725,1
"30138_2011","30138",2011,11409,14557,1
"30139_2011","30139",2011,1348,2064,1
"30140_2011","30140",2011,423,243,1
"30141_2011","30141",2011,36658,44196,20
"30142_2011","30142",2011,3526,8596,5
"30143_2011","30143",2011,12282,16084,13
"30144_2011","30144",2011,4385,8547,2
"30145_2011","30145",2011,2637,4784,4
"30146_2011","30146",2011,678,649,1
"30147_2011","30147",2011,3783,1410,2
"30148_2011","30148",2011,6803,9224,2
"30149_2011","30149",2011,7160,5625,2
"30150_2011","30150",2011,2002,3371,2
"30151_2011","30151",2011,2364,7793,1
"30152_2011","30152",2011,1395,3272,1
"30153_2011","30153",2011,1395,1779,2
"30154_2011","30154",2011,2142,3453,2
"30155_2011","30155",2011,9118,23858,2
"30156_2011","30156",2011,876,891,3
"30157_2011","30157",2011,1999,4763,15
"30158_2011","30158",2011,2396,10073,3
"30159_2011","30159",2011,1232,4478,2
"30160_2011","30160",2011,11189,27614,23
"30161_2011","30161",2011,7165,9811,2
"30162_2011","30162",2011,1142,1198,1
"30163_2011","30163",2011,1062,1307,8
"30164_2011","30164",2011,4197,5361,8
"30165_2011","30165",2011,323,1322,1
"30166_2011","30166",2011,2298,2417,8
"30167_2011","30167",2011,3070,3993,3
"30168_2011","30168",2011,2025,1927,1
"30169_2011","30169",2011,3642,5956,2
"30170_2011","30170",2011,915,1652,1
"30171_2011","30171",2011,684,764,1
"30172_2011","30172",2011,1624,4670,2
"30173_2011","30173",2011,4565,11225,6
"30174_2011","30174",2011,20492,34279,29
"30175_2011","30175",2011,5326,23991,15
"30176_2011","30176",2011,1019,1842,1
"30177_2011","30177",2011,1764,1592,1
"30178_2011","30178",2011,2474,4451,1
"30179_2011","30179",2011,931,1684,1
"30180_2011","30180",2011,1414,2233,1
"30181_2011","30181",2011,6082,10683,2
"30182_2011","30182",2011,3456,2319,6
"30183_2011","30183",2011,14128,18382,8
"30184_2011","30184",2011,1269,955,1
"30185_2011","30185",2011,972,192,2
"30186_2011","30186",2011,1951,1844,3
"30187_2011","30187",2011,1040,1191,3
"30188_2011","30188",2011,2953,3576,3
"30189_2011","30189",2011,26646,49653,4
"30190_2011","30190",2011,294,1048,1
"30191_2011","30191",2011,8292,11625,4
"30192_2011","30192",2011,5362,7890,10
"30193_2011","30193",2011,155781,225157,15
"30194_2011","30194",2011,2376,2145,6
"30195_2011","30195",2011,982,248,1
"30196_2011","30196",2011,3847,5936,11
"30197_2011","30197",2011,2024,3448,12
"30198_2011","30198",2011,1004,1224,3
"30199_2011","30199",2011,1744,2237,4
"30200_2011","30200",2011,2336,2722,3
"30201_2011","30201",2011,6063,6838,4
"30202_2011","30202",2011,1787,1577,1
"30203_2011","30203",2011,1449,2148,3
"30204_2011","30204",2011,6014,15402,1
"30205_2011","30205",2011,4797,6048,4
"30206_2011","30206",2011,7089,9915,4
"30207_2011","30207",2011,6726,15274,13
"30208_2011","30208",2011,4937,8360,1
"30209_2011","30209",2011,3095,2122,1
"30210_2011","30210",2011,4179,5633,10
"30211_2011","30211",2011,5148,10624,15
"30212_2011","30212",2011,901,2920,1
"31001_2011","31001",2011,1540,1482,0
"31002_2011","31002",2011,4190,3947,0
"31003_2011","31003",2011,2694,2828,0
"31004_2011","31004",2011,1999,2263,0
"31005_2011","31005",2011,553,719,0
"31006_2011","31006",2011,2615,3307,0
"31007_2011","31007",2011,2000,2142,0
"31008_2011","31008",2011,1180,1258,0
"31009_2011","31009",2011,1687,1885,0
"31010_2011","31010",2011,490,510,0
"31011_2011","31011",2011,2873,2258,0
"31012_2011","31012",2011,1825,1707,0
"31013_2011","31013",2011,2035,3358,0
"31014_2011","31014",2011,336,369,0
"31015_2011","31015",2011,1146,1226,0
"31016_2011","31016",2011,611,629,0
"31017_2011","31017",2011,990,957,0
"31018_2011","31018",2011,732,921,0
"31019_2011","31019",2011,6285,5944,0
"31020_2011","31020",2011,1272,1235,0
"31021_2011","31021",2011,1550,1647,0
"31022_2011","31022",2011,812,832,0
"31023_2011","31023",2011,1624,1643,0
"31024_2011","31024",2011,835,920,0
"31025_2011","31025",2011,1470,1413,0
"31026_2011","31026",2011,765,1560,0
"31027_2011","31027",2011,1405,3490,0
"31028_2011","31028",2011,513,983,0
"31029_2011","31029",2011,1242,2199,0
"31030_2011","31030",2011,695,982,0
"31031_2011","31031",2011,549,880,0
"31032_2011","31032",2011,4114,3821,0
"31033_2011","31033",2011,4500,5927,0
"31034_2011","31034",2011,1473,1532,0
"31035_2011","31035",2011,1412,1947,0
"31036_2011","31036",2011,1700,2010,0
"31037_2011","31037",2011,1027,1625,0
"31038_2011","31038",2011,6711,9632,0
"31039_2011","31039",2011,965,1084,0
"31040_2011","31040",2011,7355,8452,0
"31041_2011","31041",2011,8901,25119,0
"31042_2011","31042",2011,1327,1651,0
"31043_2011","31043",2011,613,662,0
"31044_2011","31044",2011,1325,1970,0
"31045_2011","31045",2011,551,798,0
"31046_2011","31046",2011,619,963,0
"31047_2011","31047",2011,1146,1569,0
"31048_2011","31048",2011,5409,5786,0
"31049_2011","31049",2011,681,683,0
"31050_2011","31050",2011,315140,323394,25
"31051_2011","31051",2011,761,1007,0
"31052_2011","31052",2011,9984,11467,0
"31053_2011","31053",2011,2920,3812,0
"31054_2011","31054",2011,703,958,0
"31055_2011","31055",2011,1566,1497,0
"31056_2011","31056",2011,8894,8917,0
"31057_2011","31057",2011,1898,2609,0
"31058_2011","31058",2011,6080,6695,0
"31059_2011","31059",2011,22693,26167,1
"31060_2011","31060",2011,250,343,0
"31061_2011","31061",2011,865,1218,0
"31062_2011","31062",2011,1142,1264,0
"31063_2011","31063",2011,1405,1276,0
"31064_2011","31064",2011,413,415,0
"31065_2011","31065",2011,519,817,0
"31066_2011","31066",2011,863,1105,0
"31067_2011","31067",2011,1837,2768,0
"31068_2011","31068",2011,1206,1599,0
"31069_2011","31069",2011,1275,2351,0
"31070_2011","31070",2011,988,1504,0
"31071_2011","31071",2011,352,548,0
"31072_2011","31072",2011,501,708,0
"31073_2011","31073",2011,779,678,0
"31074_2011","31074",2011,976,1182,0
"31075_2011","31075",2011,1309,1448,0
"31076_2011","31076",2011,3586,3874,0
"31077_2011","31077",2011,638,828,0
"31078_2011","31078",2011,809,1360,0
"31079_2011","31079",2011,9589,11656,0
"31080_2011","31080",2011,2452,2715,0
"31081_2011","31081",2011,646,776,0
"31082_2011","31082",2011,848,1875,0
"31083_2011","31083",2011,468,1654,0
"31084_2011","31084",2011,1583,1991,0
"31085_2011","31085",2011,3808,3685,0
"31086_2011","31086",2011,561,826,0
"31087_2011","31087",2011,932,1505,0
"31088_2011","31088",2011,320,634,0
"31089_2011","31089",2011,12853,11053,1
"31090_2011","31090",2011,1472,1501,0
"31091_2011","31091",2011,2553,3128,0
"31092_2011","31092",2011,1382,1251,0
"31093_2011","31093",2011,5366,5789,0
"31094_2011","31094",2011,980,970,0
"31095_2011","31095",2011,1489,1721,0
"31096_2011","31096",2011,19146,22560,0
"31097_2011","31097",2011,901,1229,0
"31098_2011","31098",2011,2999,2983,0
"31099_2011","31099",2011,790,833,0
"31100_2011","31100",2011,696,1169,0
"31101_2011","31101",2011,9316,15739,1
"31102_2011","31102",2011,19923,22925,0
"31103_2011","31103",2011,762,861,0
"31104_2011","31104",2011,3175,3244,0
"31105_2011","31105",2011,643,963,0
"31106_2011","31106",2011,562,1058,0
"32001_2011","32001",2011,1895,2891,16
"32002_2011","32002",2011,1001,1711,10
"32003_2011","32003",2011,893,1571,7
"32004_2011","32004",2011,979,1810,6
"32005_2011","32005",2011,6615,14553,9
"32006_2011","32006",2011,1866,2806,3
"32007_2011","32007",2011,2032,4844,16
"32008_2011","32008",2011,2414,3460,7
"32009_2011","32009",2011,2996,4157,24
"32010_2011","32010",2011,42942,72016,89
"32011_2011","32011",2011,1000,1771,5
"32012_2011","32012",2011,1660,2159,8
"32013_2011","32013",2011,1683,2372,7
"32014_2011","32014",2011,5517,8130,21
"32015_2011","32015",2011,552,828,8
"32016_2011","32016",2011,4862,6296,17
"32017_2011","32017",2011,53210,59861,43
"32018_2011","32018",2011,1176,2272,17
"32019_2011","32019",2011,5862,10381,23
"32020_2011","32020",2011,17103,26096,54
"32021_2011","32021",2011,1114,1168,4
"32022_2011","32022",2011,6040,7845,7
"32023_2011","32023",2011,3405,6839,19
"32024_2011","32024",2011,8151,13626,31
"32025_2011","32025",2011,2817,4043,15
"32026_2011","32026",2011,3874,5371,14
"32027_2011","32027",2011,439,805,4
"32028_2011","32028",2011,655,1219,9
"32029_2011","32029",2011,4423,7720,7
"32030_2011","32030",2011,812,1384,13
"32031_2011","32031",2011,2069,4111,14
"32032_2011","32032",2011,3478,3177,6
"32033_2011","32033",2011,2297,2928,11
"32034_2011","32034",2011,7195,12783,32
"32035_2011","32035",2011,3031,4007,18
"32036_2011","32036",2011,8966,12156,21
"32037_2011","32037",2011,2982,4651,16
"32038_2011","32038",2011,11944,19890,30
"32039_2011","32039",2011,14597,24172,31
"32040_2011","32040",2011,4758,6976,21
"32041_2011","32041",2011,884,840,2
"32042_2011","32042",2011,13557,22085,68
"32043_2011","32043",2011,487,603,2
"32044_2011","32044",2011,3757,5747,21
"32045_2011","32045",2011,2437,3617,12
"32046_2011","32046",2011,2513,3684,26
"32047_2011","32047",2011,1496,2614,7
"32048_2011","32048",2011,7503,11148,19
"32049_2011","32049",2011,6537,13194,40
"32050_2011","32050",2011,651,2627,15
"32051_2011","32051",2011,7104,10998,41
"32052_2011","32052",2011,3107,4523,16
"32053_2011","32053",2011,2567,3591,8
"32054_2011","32054",2011,4102,4464,20
"32055_2011","32055",2011,7269,11984,24
"32056_2011","32056",2011,38558,53334,26
"32057_2011","32057",2011,2130,4215,11
"32058_2011","32058",2011,644,1203,1
"01001_2012","01001",2012,NA,285419,76
"01002_2012","01002",2012,NA,12993,73
"01003_2012","01003",2012,NA,19462,53
"01004_2012","01004",2012,NA,3220,19
"01005_2012","01005",2012,NA,33635,51
"01006_2012","01006",2012,NA,12098,22
"01007_2012","01007",2012,NA,15239,27
"01008_2012","01008",2012,NA,2755,9
"01009_2012","01009",2012,NA,5563,29
"01010_2012","01010",2012,NA,5432,34
"01011_2012","01011",2012,NA,15388,24
"02001_2012","02001",2012,142645,176928,6
"02002_2012","02002",2012,359614,358081,10
"02003_2012","02003",2012,33508,35428,2
"02004_2012","02004",2012,577698,518532,4
"02005_2012","02005",2012,0,35554,4
"03001_2012","03001",2012,24217,25771,6
"03002_2012","03002",2012,NA,20657,3
"03003_2012","03003",2012,80036,100527,4
"03008_2012","03008",2012,68212,93830,NA
"03009_2012","03009",2012,NA,6901,2
"04001_2012","04001",2012,10755,15652,4
"04002_2012","04002",2012,80207,94483,2
"04003_2012","04003",2012,43521,78173,1
"04004_2012","04004",2012,19392,22779,6
"04005_2012","04005",2012,5609,7362,2
"04006_2012","04006",2012,7315,9076,3
"04007_2012","04007",2012,1388,NA,1
"04008_2012","04008",2012,2817,2604,2
"04009_2012","04009",2012,13312,15763,2
"04010_2012","04010",2012,5765,4903,1
"04011_2012","04011",2012,9883,8803,1
"05001_2012","05001",2012,NA,NA,0
"05002_2012","05002",2012,NA,NA,1
"05003_2012","05003",2012,NA,NA,1
"05004_2012","05004",2012,NA,NA,1
"05005_2012","05005",2012,NA,NA,1
"05006_2012","05006",2012,NA,NA,1
"05007_2012","05007",2012,NA,NA,1
"05008_2012","05008",2012,NA,NA,0
"05009_2012","05009",2012,NA,NA,1
"05010_2012","05010",2012,NA,NA,0
"05011_2012","05011",2012,NA,NA,1
"05012_2012","05012",2012,NA,NA,0
"05013_2012","05013",2012,NA,NA,1
"05014_2012","05014",2012,NA,NA,0
"05015_2012","05015",2012,NA,NA,0
"05016_2012","05016",2012,NA,NA,0
"05017_2012","05017",2012,NA,NA,2
"05018_2012","05018",2012,NA,NA,1
"05019_2012","05019",2012,NA,NA,1
"05020_2012","05020",2012,NA,NA,1
"05021_2012","05021",2012,NA,NA,1
"05022_2012","05022",2012,NA,NA,1
"05023_2012","05023",2012,NA,NA,1
"05024_2012","05024",2012,NA,NA,1
"05025_2012","05025",2012,NA,NA,1
"05026_2012","05026",2012,NA,NA,0
"05027_2012","05027",2012,NA,NA,1
"05028_2012","05028",2012,NA,NA,1
"05029_2012","05029",2012,NA,NA,0
"05030_2012","05030",2012,NA,NA,1
"05031_2012","05031",2012,NA,NA,1
"05032_2012","05032",2012,NA,NA,1
"05033_2012","05033",2012,NA,NA,1
"05034_2012","05034",2012,NA,NA,0
"05035_2012","05035",2012,NA,NA,2
"05036_2012","05036",2012,NA,NA,1
"05037_2012","05037",2012,NA,NA,1
"05038_2012","05038",2012,NA,NA,1
"06001_2012","06001",2012,9974,11177,4
"06002_2012","06002",2012,65650,64580,18
"06003_2012","06003",2012,NA,7242,8
"06004_2012","06004",2012,7031,7121,9
"06005_2012","06005",2012,9703,10679,12
"06006_2012","06006",2012,2080,2259,6
"06007_2012","06007",2012,NA,73379,14
"06008_2012","06008",2012,1884,3072,5
"06009_2012","06009",2012,NA,40014,11
"06010_2012","06010",2012,56564,51002,4
"07001_2012","07001",2012,NA,3752,5
"07002_2012","07002",2012,NA,9525,11
"07003_2012","07003",2012,NA,8174,11
"07004_2012","07004",2012,NA,4919,9
"07005_2012","07005",2012,NA,3340,10
"07006_2012","07006",2012,NA,7294,15
"07007_2012","07007",2012,NA,1878,13
"07008_2012","07008",2012,NA,6166,5
"07009_2012","07009",2012,NA,14417,12
"07010_2012","07010",2012,NA,1394,3
"07011_2012","07011",2012,NA,5251,3
"07012_2012","07012",2012,NA,11954,5
"07013_2012","07013",2012,NA,6675,4
"07014_2012","07014",2012,NA,2900,13
"07015_2012","07015",2012,NA,13112,5
"07016_2012","07016",2012,NA,5394,4
"07017_2012","07017",2012,NA,22433,8
"07018_2012","07018",2012,NA,2210,4
"07019_2012","07019",2012,NA,51104,6
"07020_2012","07020",2012,NA,11281,27
"07021_2012","07021",2012,NA,6509,5
"07022_2012","07022",2012,NA,2926,5
"07023_2012","07023",2012,NA,18843,8
"07024_2012","07024",2012,NA,2304,7
"07025_2012","07025",2012,NA,1457,4
"07026_2012","07026",2012,NA,7576,9
"07027_2012","07027",2012,NA,30033,15
"07028_2012","07028",2012,NA,1500,2
"07029_2012","07029",2012,NA,1224,3
"07030_2012","07030",2012,NA,9041,6
"07031_2012","07031",2012,NA,20587,21
"07032_2012","07032",2012,NA,8469,6
"07033_2012","07033",2012,NA,1207,5
"07034_2012","07034",2012,NA,22223,13
"07035_2012","07035",2012,NA,3718,8
"07036_2012","07036",2012,NA,1450,2
"07037_2012","07037",2012,NA,9255,7
"07038_2012","07038",2012,NA,4165,7
"07039_2012","07039",2012,NA,4279,24
"07040_2012","07040",2012,NA,17588,15
"07041_2012","07041",2012,NA,8901,11
"07042_2012","07042",2012,NA,2453,5
"07043_2012","07043",2012,NA,2634,11
"07044_2012","07044",2012,NA,5105,6
"07045_2012","07045",2012,NA,1130,11
"07046_2012","07046",2012,NA,12134,14
"07047_2012","07047",2012,NA,3060,5
"07048_2012","07048",2012,NA,5194,6
"07049_2012","07049",2012,NA,4367,9
"07050_2012","07050",2012,NA,2045,11
"07051_2012","07051",2012,NA,14579,12
"07052_2012","07052",2012,NA,23708,22
"07053_2012","07053",2012,NA,1785,7
"07054_2012","07054",2012,NA,8604,3
"07055_2012","07055",2012,NA,1412,3
"07056_2012","07056",2012,NA,2125,7
"07057_2012","07057",2012,NA,17538,16
"07058_2012","07058",2012,NA,990,3
"07059_2012","07059",2012,NA,39454,23
"07060_2012","07060",2012,NA,1943,16
"07061_2012","07061",2012,NA,24906,8
"07062_2012","07062",2012,NA,4216,5
"07063_2012","07063",2012,NA,1088,5
"07064_2012","07064",2012,NA,10154,15
"07065_2012","07065",2012,NA,34428,23
"07066_2012","07066",2012,NA,3633,10
"07067_2012","07067",2012,NA,2252,14
"07068_2012","07068",2012,NA,9498,13
"07069_2012","07069",2012,NA,16370,13
"07070_2012","07070",2012,NA,2853,6
"07071_2012","07071",2012,NA,7901,7
"07072_2012","07072",2012,NA,5704,17
"07073_2012","07073",2012,NA,1972,7
"07074_2012","07074",2012,NA,13849,12
"07075_2012","07075",2012,NA,7203,8
"07076_2012","07076",2012,NA,5293,16
"07077_2012","07077",2012,NA,12053,22
"07078_2012","07078",2012,NA,60791,13
"07079_2012","07079",2012,NA,10221,15
"07080_2012","07080",2012,NA,8164,7
"07081_2012","07081",2012,NA,7896,21
"07082_2012","07082",2012,NA,2017,7
"07083_2012","07083",2012,NA,5463,3
"07084_2012","07084",2012,NA,1577,10
"07085_2012","07085",2012,NA,2453,8
"07086_2012","07086",2012,NA,5946,8
"07087_2012","07087",2012,NA,11457,18
"07088_2012","07088",2012,NA,593,3
"07089_2012","07089",2012,NA,113818,22
"07090_2012","07090",2012,NA,969,6
"07091_2012","07091",2012,NA,3335,6
"07092_2012","07092",2012,NA,11638,21
"07093_2012","07093",2012,NA,7738,13
"07094_2012","07094",2012,NA,10475,27
"07096_2012","07096",2012,NA,13332,20
"07097_2012","07097",2012,NA,26823,20
"07098_2012","07098",2012,NA,1513,10
"07099_2012","07099",2012,NA,21334,2
"07100_2012","07100",2012,NA,5306,23
"07101_2012","07101",2012,NA,210273,8
"07102_2012","07102",2012,NA,11523,14
"07103_2012","07103",2012,NA,6969,10
"07104_2012","07104",2012,NA,4806,10
"07105_2012","07105",2012,NA,3934,5
"07106_2012","07106",2012,NA,18623,19
"07107_2012","07107",2012,NA,20681,17
"07108_2012","07108",2012,NA,33560,15
"07109_2012","07109",2012,NA,8925,17
"07110_2012","07110",2012,NA,1828,9
"07111_2012","07111",2012,NA,6462,20
"07112_2012","07112",2012,NA,6237,3
"07113_2012","07113",2012,NA,1284,4
"07114_2012","07114",2012,NA,5273,4
"07115_2012","07115",2012,NA,2091,3
"07116_2012","07116",2012,NA,2785,3
